PmtId,InstrId,EndToEndId,TxId,IntrBkSttlmAmt,Ccy,IntrBkSttlmDt,DebtorName,DebtorAccount,DebtorFinInstnId,ClrSysMmbId,PayeeName,PayeeAccount,PayeeFinInstnId,Purpose
PMT179811,IID662914,E2E720830,TX039863,5777.83,CNY,2015-02-28T18:01:06Z,Mynte,5602244128024093,ME57 8815 2597 1086 2902 68,478,Debi Taggert,4111857566054,COBAAEADXXX ,CXBSNS
PMT716066,IID403225,E2E967511,TX038431,9989.70,CNY,2011-08-19T17:11:21Z,Photolist,3558796478871075,AZ70 XFMH OPXK ZMD5 NNBK GPOF VQXH,313,Lottie Bruckshaw,30397873712347,COBAAEADXXX ,CXSALA
PMT128965,IID458257,E2E624246,TX926602,5982.98,JPY,2015-09-04T07:09:34Z,Jamia,30033361424406,TR08 7282 0QW9 9ZWK B6KZ 6RC2 AW,619,Delores Ben-Aharon,3529311266242491,COBAAEADXXX ,CXMRCH
PMT687489,IID119135,E2E510416,TX209065,9899.02,BRL,2014-11-01T00:49:43Z,DabZ,5602230535333250,FR35 4390 8659 84I1 SJU8 7QCE 872,710,Jerrilee Mainds,6761187333811256,COBACNSXXXX,CXPSNL
PMT457614,IID072550,E2E445938,TX942721,9899.89,IDR,2015-08-22T11:41:24Z,Oyoyo,30146366998008,FR12 5214 7753 26JV 7KNV 4VRK D97,100,Lucian Lamprecht,5230145501411601,COBAAEADXXX ,CXMRCH
PMT203539,IID603799,E2E347064,TX166930,7999.91,IDR,2012-06-07T06:22:58Z,Photojam,3570281350114914,CR58 9456 2699 8176 3638 1,646,Pris Bear,6394737513389351,COBASGSXXXX,CXBSNS
PMT738634,IID598847,E2E244302,TX270642,9899.15,XOF,2013-05-20T08:45:54Z,Blognation,3546582246942074,PS52 MDXF ZUZX SZVZ FE5L AQUL JUCX P,951,Cesar Barwis,5010120126286056,COBASGSXXXX,CXPSNL
PMT510442,IID257077,E2E701624,TX516077,9799.47,CNY,2013-09-10T01:30:05Z,Zoombox,3586347486922512,DK81 1778 3369 8144 49,877,Lin Moreton,30257725057475,COBACNSXXXX,CXBSNS
PMT559217,IID288423,E2E360901,TX477132,9849.78,VEF,2011-02-22T13:55:42Z,Tavu,3587812386875218,DK06 2401 8402 7424 04,428,Maye Muggeridge,201743786942880,COBAAEADXXX ,CXPSNL
PMT023375,IID411018,E2E181978,TX626601,7978.91,PLN,2013-12-13T21:28:17Z,Jetpulse,340924099725335,BR87 8189 5088 2242 8244 6927 314D W,017,Arvin Quilty,3556912419935802,COBASGSXXXX,CXMRCH
PMT069423,IID577657,E2E021591,TX513463,8999.77,HNL,2012-10-17T03:20:45Z,Jatri,6304806738893155,KZ77 7194 D92F O6AM DUV8,722,Patten Ledwich,3533055609514546,COBAHKHXXXX,CXPSNL
PMT372782,IID816691,E2E129912,TX580217,9799.42,BRL,2015-11-14T14:22:31Z,Kare,3544826995838294,EE10 2888 1931 4520 7627,759,Dukey Mohring,3528796951387729,COBAAEADXXX ,CXBSNS
PMT791157,IID898372,E2E386345,TX553602,9969.97,LTL,2015-04-06T12:38:14Z,Skivee,372301966516678,LT16 4927 2038 5148 5609,726,Shurlocke Wicks,30560431051132,COBAHKHXXXX,CXMRCH
PMT923522,IID392208,E2E368274,TX000287,7989.31,CNY,2014-01-12T22:43:54Z,Camido,3536782250583465,IL21 9275 4280 8338 8676 962,031,Rochette Oherlihy,3564441028777587,COBAAEADXXX ,CXSALA
PMT224165,IID251478,E2E103018,TX441644,9997.54,IDR,2009-11-08T06:13:08Z,Blogtag,4017951710206183,FR03 2079 3057 87QL NJ0N YGRY T88,517,Dilly Flynn,3571360450247102,COBACNSXXXX,CXPSNL
PMT031085,IID337576,E2E831694,TX353351,9688.05,PHP,2011-11-23T21:55:54Z,Voolith,4041596868299,AT66 1869 6236 2581 1924,092,Joey Edgerton,5126520251894775,COBAHKHXXXX,CXPSNL
PMT774954,IID935853,E2E912889,TX990763,4897.99,USD,2014-06-08T02:57:45Z,Katz,3530069885326098,DE04 0944 7478 8989 0695 98,597,Obadias Mc Caughen,3538603781731027,COBAAEADXXX ,CXPSNL
PMT101468,IID216765,E2E677340,TX629316,7895.02,RUB,2009-05-31T17:44:25Z,Twitterbeat,3549041523292247,PK40 LDCS AG4M HHYE YLA2 IZDH,344,Brooke Girardey,5048373413744081,COBAAEADXXX ,CXSALA
PMT051836,IID725884,E2E162352,TX770840,7695.25,CAD,2013-09-18T22:56:05Z,Vidoo,30542611951786,MK17 963E QAZJ BBJZ V99,150,Ardra Cokly,3562335742155926,COBAAEADXXX ,CXBSNS
PMT204510,IID533766,E2E475758,TX519129,8897.33,CNY,2009-04-25T08:04:29Z,Realbridge,5470305521443039,GR88 0934 169Y CUCZ R220 MNND VIM,125,Katerina Vaar,4041372779267026,COBAAEADXXX ,CXBSNS
PMT548732,IID594945,E2E251662,TX827712,9791.35,SEK,2018-06-21T03:09:34Z,Vinder,374283584390272,FR83 6784 7583 84CY DCAV LTZC U24,885,Maritsa Saltrese,675908602280334520,COBASGSXXXX,CXPSNL
PMT446914,IID192720,E2E461436,TX629014,8989.22,HNL,2013-09-27T17:57:19Z,Jamia,6334461695583933920,LI88 9796 9PZL OZAI OSA8 2,103,Steffie Simonard,3559067472614013,COBAAEADXXX ,CXPSNL
PMT993999,IID819065,E2E458201,TX597594,9987.11,THB,2014-09-30T04:45:41Z,Skalith,0604368772300849840,DE20 9022 4111 1491 8904 32,512,Honoria Kingzeth,6304781365600696,COBACNSXXXX,CXPSNL
PMT080055,IID193245,E2E569880,TX099182,7999.73,ARS,2012-11-24T11:51:43Z,Photojam,3541770144840681,BA82 7638 7242 8347 3687,843,Cathrin Gibbieson,6331104988594712667,COBAAEADXXX ,CXBSNS
PMT960419,IID405515,E2E137663,TX095008,9679.20,THB,2018-07-27T19:56:04Z,Mita,6331109248912713136,TR04 7933 95LL RMZX ONTS VDPI Z4,280,Maximo Deacon,3546947071672577,COBACNSXXXX,CXPSNL
PMT663862,IID686534,E2E939031,TX443054,7896.11,EUR,2014-05-06T20:11:12Z,Skyba,3576761620540323,RS58 4949 0607 6554 4301 67,531,Nara Strivens,5002359194335458,COBACNSXXXX,CXPSNL
PMT921816,IID237829,E2E489215,TX201105,9978.40,ZMW,2016-01-28T18:12:01Z,Avamba,5602247423682101,AL82 5598 8734 WJ1D KYBK 9B2U NN0E,593,Shoshana Ponnsett,3573122462738363,COBACNSXXXX,CXBSNS
PMT915616,IID074583,E2E585518,TX830529,8899.83,DOP,2014-07-21T07:26:00Z,Rooxo,5020345804301335,AL47 9935 1198 28NJ SYXE TQ2H AXN9,934,Odille Piers,50389134981846382,COBAAEADXXX ,CXMRCH
PMT196492,IID834453,E2E588351,TX927949,9779.93,CNY,2012-09-09T18:18:22Z,Vipe,3542751827418176,PL30 0992 3952 9013 7030 2383 8265,516,Conant Crust,5218135540775260,COBAAEADXXX ,CXSALA
PMT492772,IID898962,E2E835836,TX718031,9783.28,RUB,2017-11-11T17:26:28Z,Rooxo,3571682123205401,CH93 0344 3LUT 1BTR KRTK S,325,Kristine Shirland,3561078054957213,COBAAEADXXX ,CXPSNL
PMT121775,IID944048,E2E445380,TX390202,9979.28,CAD,2017-03-28T17:07:38Z,Photobean,5100173561954739,AT53 8612 3545 4440 0593,925,Betti Edlyn,3582880162664671,COBAAEADXXX ,CXMRCH
PMT760224,IID343783,E2E533107,TX175148,8888.78,EUR,2014-06-03T09:16:34Z,Bubblebox,4405523325145443,FI76 3592 9224 0064 98,491,Barbe Dearman,3573406229542196,COBASGSXXXX,CXPSNL
PMT724046,IID274915,E2E109187,TX648968,6999.10,CNY,2017-02-11T20:17:46Z,Mynte,3582299907281362,CY90 6008 4388 BELI 1XAJ 6XJF C8NU,643,Pollyanna Harmant,3547918008681881,COBASGSXXXX,CXPSNL
PMT056816,IID763885,E2E848354,TX826346,9799.25,IDR,2010-11-25T09:25:08Z,Vipe,5602220939122953,IS74 5780 3946 3737 4068 2606 73,352,Rozalin Delucia,201834584817703,COBAAEADXXX ,CXPSNL
PMT928479,IID691064,E2E563025,TX593223,9983.92,YER,2014-09-23T04:52:15Z,Fivespan,5602247266876760,PL73 0818 6039 1896 8493 1039 9583,524,Connor Caudrey,3541800597427296,COBASGSXXXX,CXPSNL
PMT950782,IID711741,E2E378534,TX563751,8949.15,PHP,2009-05-14T07:15:04Z,Skimia,5002359472476461,TR88 4969 7NNB ABHU 0RVV KMFI 9A,942,Timotheus Shellcross,3564021368653752,COBAAEADXXX ,CXPSNL
PMT884120,IID744138,E2E559273,TX591846,9989.78,CNY,2012-11-27T04:02:14Z,Skimia,30474402207618,CR08 4311 3245 3424 6495 6,329,Rosalind Tanzer,6334107974700194,COBAAEADXXX ,CXBSNS
PMT363973,IID444805,E2E116834,TX427061,8789.82,IDR,2017-11-25T05:22:03Z,Skimia,3533473274358661,SI18 1053 1229 0165 759,036,Patrick Stronghill,3556035372297588,COBAAEADXXX ,CXMRCH
PMT827918,IID504297,E2E683123,TX560746,7899.77,KRW,2018-09-18T04:11:25Z,Gigashots,5516196012954808,MC58 0791 5860 911R D66I VNLK 285,920,Stefa Deamer,3560233366189184,COBAAEADXXX ,CXBSNS
PMT119860,IID298255,E2E980432,TX949171,9898.49,ILS,2017-01-08T11:01:43Z,Edgeify,3547712718030293,SA46 16KK 9ZCF ACGC 8K2A WGZU,996,Ethelbert Rosita,3549884374440112,COBACNSXXXX,CXPSNL
PMT720643,IID489142,E2E919614,TX232863,8498.49,YER,2018-08-17T01:53:45Z,Myworks,3574783111102357,LT68 2371 3082 7482 7406,373,Noble Pavlata,3585102623040095,COBAHKHXXXX,CXBSNS
PMT949976,IID422817,E2E100099,TX864775,4698.76,GTQ,2013-08-06T15:55:57Z,Eazzy,67597761858740744,ES48 1786 5297 5360 0536 4726,494,Shelagh Leif,372301051442228,COBAAEADXXX ,CXPSNL
PMT460452,IID048119,E2E126519,TX907785,9869.49,USD,2013-03-16T15:08:28Z,Dynabox,490359010277901996,FR71 4690 2353 87XW FEXR NGBI G41,667,Lucius Crocetti,337941026541275,COBACNSXXXX,CXPSNL
PMT522866,IID202957,E2E556161,TX372254,9889.10,CNY,2009-04-12T04:27:39Z,Jabbertype,67594714136916639,GR10 7410 7967 X3FC BIB0 MZNA KEC,723,Jana Bedbrough,4913875163491494,COBAAEADXXX ,CXBSNS
PMT436738,IID044900,E2E732141,TX331480,7899.47,CNY,2011-02-01T05:52:50Z,Buzzdog,3563747272538926,FR23 7750 7354 27TR ENDZ DYOJ A27,780,Von Mignot,4887115223045200,COBAAEADXXX ,CXPSNL
PMT582473,IID238379,E2E100127,TX583040,6998.15,ZAR,2014-11-04T11:22:11Z,Talane,493694697147691696,BR47 8226 1683 8891 3880 5801 725M V,448,Sibley Jopling,6333974866835785663,COBACNSXXXX,CXBSNS
PMT700773,IID877312,E2E611424,TX422784,7799.40,IDR,2017-08-10T15:48:05Z,Ozu,5610632470914236,PL95 4598 0407 2501 1147 1981 5610,007,Sly Stothert,372301539314296,COBAAEADXXX ,CXBSNS
PMT576868,IID360211,E2E852774,TX554897,9879.32,EUR,2015-10-15T06:16:29Z,Topicstorm,6377319968839494,AT06 3605 3100 1456 8558,869,Trudy Neaves,372301088327285,COBAAEADXXX ,CXPSNL
PMT553532,IID182462,E2E200972,TX841065,9998.50,CNY,2015-11-28T05:19:03Z,Skipstorm,3530693228450990,VG28 JEXH 0294 6352 2900 5613,882,Grover Smardon,3581015289203373,COBACNSXXXX,CXPSNL
PMT316411,IID676857,E2E216669,TX535319,3589.31,EUR,2011-08-13T21:29:46Z,Babbleblab,3550446600832722,FR82 6106 0554 63W6 0BTD MSBV Z84,269,Kaspar Fligg,3563138445200950,COBACNSXXXX,CXPSNL
PMT674215,IID344114,E2E853387,TX321380,9988.51,TND,2017-04-26T11:22:10Z,Livepath,5893078462838634519,SA02 75EP ELKG 0P1K SNHW EOIW,329,Nikola Brooking,3530263007550095,COBAHKHXXXX,CXPSNL
PMT728544,IID755585,E2E501688,TX146123,9769.99,BRL,2016-09-21T03:01:52Z,Divanoodle,3586818921562055,RS05 2654 4564 7878 1229 07,052,Veronika Skellen,372301212804449,COBAAEADXXX ,CXMRCH
PMT130897,IID439455,E2E932566,TX322889,8789.45,KES,2015-11-15T08:26:06Z,Divanoodle,201581043154844,MT98 TGND 8452 1QKL PLW2 ZS0Z KRVT HJH,547,Merilyn Eastmond,3562785202249561,COBAAEADXXX ,CXBSNS
PMT302129,IID717645,E2E687537,TX882730,6997.81,CNY,2018-01-27T03:47:41Z,Jaxbean,3547467093485337,SM31 R385 5961 6443 BMXL DMU5 OHU,065,Desiri Leaning,490388208704890346,COBAAEADXXX ,CXSALA
PMT307559,IID551110,E2E124588,TX495987,8794.36,BDT,2018-06-28T05:40:33Z,Jayo,5602259651080312,FR38 3008 3323 135H DII9 6UUZ Y59,863,Candace Browne,5602246183182260,COBACNSXXXX,CXPSNL
PMT048763,IID944486,E2E947471,TX421396,9999.15,PHP,2012-12-19T17:25:03Z,Voolith,30090279428499,FR94 8714 6426 07EG MTDI IJRV W49,444,Barbee Eneas,5541143683008489,COBAAEADXXX ,CXPSNL
PMT248076,IID872106,E2E632249,TX953277,7799.91,EUR,2016-02-03T06:36:04Z,Feedmix,3543691262394004,MU79 BNAX 1767 0120 5215 8406 664M XO,107,Tandy Dearell,561053531686036790,COBACNSXXXX,CXBSNS
PMT689695,IID850392,E2E999619,TX253312,6989.94,MXN,2014-05-15T18:42:06Z,Trudoo,372534679090942,RO09 VJQM 9FH6 QQIO XZGH FHDJ,578,Sutherland Laming,3550822479469392,COBASGSXXXX,CXMRCH
PMT378807,IID859925,E2E209462,TX514728,8998.89,ILS,2011-11-21T07:41:03Z,Jaxnation,50183902462788879,RS91 7074 4005 9817 8363 08,574,Lance Gladden,50202401490389278,COBAAEADXXX ,CXPSNL
PMT543116,IID567086,E2E408709,TX785360,8897.22,CNY,2014-10-21T08:31:04Z,Topiczoom,30442536404351,MC13 4480 8209 56JX 1ZPT XKR3 102,690,Conney Overpool,3576064612247761,COBAAEADXXX ,CXMRCH
PMT130028,IID624741,E2E606717,TX775418,9988.66,UAH,2014-09-23T07:17:15Z,Meembee,3570680869981368,BA51 0121 0154 9385 9995,595,Rebbecca Reddell,6767335059432104,COBASGSXXXX,CXSALA
PMT580662,IID842592,E2E607692,TX440688,9678.56,UYU,2012-11-15T05:42:48Z,Voomm,201738962046894,ES53 9153 5093 4465 2164 1888,403,Giraldo Lipp,3553056805399331,COBAAEADXXX ,CXPSNL
PMT963464,IID351300,E2E583903,TX192370,9689.50,DOP,2017-09-04T16:01:43Z,Twimm,3586072659847383,AE34 7855 8782 6036 0395 313,952,Wiatt Yerbury,5411203338039003,COBAAEADXXX ,CXPSNL
PMT287639,IID931035,E2E922090,TX191239,9889.85,SEK,2010-09-22T14:01:51Z,Mycat,30302389526199,FR62 9102 1608 59EV KMDN IAIW P58,517,Aindrea Whitmore,4405562970549392,COBACNSXXXX,CXPSNL
PMT152412,IID851905,E2E709205,TX707827,7899.42,EUR,2017-09-24T00:59:24Z,Devpoint,3545589329210700,SK61 6561 3684 6961 4448 2219,929,Burk Allon,3588945581858032,COBAAEADXXX ,CXSALA
PMT568333,IID957923,E2E683585,TX981136,9898.59,XAF,2014-07-08T12:23:46Z,Kwilith,5602230543048734,LB89 3792 1H8J BCBY EIG1 QFFE XKYX,993,Karoline Dominici,3561022814830930,COBAHKHXXXX,CXMRCH
PMT865743,IID696943,E2E715595,TX847953,9929.51,VUV,2009-04-10T12:20:25Z,Ozu,374288123959784,AD32 6809 7878 TKHG RJKP EUXR,392,Christiana Terron,3543590188888976,COBACNSXXXX,CXBSNS
PMT329051,IID427401,E2E634172,TX482731,9899.12,VEF,2013-04-02T10:28:18Z,Skivee,3534429703154146,GI66 LZEC 5SLK P8PY V7L8 YCR,617,Geneva Von Helmholtz,6399176401045194,COBASGSXXXX,CXSALA
PMT066961,IID300960,E2E465956,TX041583,4979.80,IDR,2014-11-14T23:02:22Z,Podcat,3562457323030847,FO02 9945 4239 9025 57,291,Marilyn Ascough,3565387166162463,COBAAEADXXX ,CXBSNS
PMT943569,IID525371,E2E229263,TX269876,8979.84,IDR,2009-11-04T10:12:27Z,Vinder,3536358764455613,LT50 2829 9034 5386 8134,396,Phoebe Drummond,4041595536921,COBAAEADXXX ,CXPSNL
PMT580364,IID277088,E2E942734,TX734985,8999.08,CNY,2014-03-18T16:30:42Z,Realcube,3570274264579694,EE26 1423 7352 8687 4886,955,Dar Jovovic,36406778386547,COBASGSXXXX,CXBSNS
PMT961109,IID173549,E2E594639,TX187477,9699.55,MAD,2010-04-22T08:15:28Z,Quire,3557947286428134,FI92 0002 7606 4517 19,263,Matti Layne,4017953237764868,COBACNSXXXX,CXPSNL
PMT780669,IID015158,E2E865962,TX645315,7889.07,JPY,2014-07-09T16:21:28Z,Eabox,3588941421981431,AT28 3219 9791 7836 0080,485,Jock Lochet,4175009313771174,COBAAEADXXX ,CXSALA
PMT538431,IID335810,E2E929761,TX777527,9599.52,CNY,2012-01-03T21:17:25Z,Livefish,5048379801909343,NL89 OPBI 4788 7494 28,596,Sly Tester,3588648864954227,COBAAEADXXX ,CXPSNL
PMT240005,IID349840,E2E849973,TX523299,8989.49,IDR,2015-01-12T16:48:35Z,Jayo,6759320236393435381,GI74 FKYN 3UHG KAYP YLFR IP9,752,Silvain Crumbie,30139613387703,COBAAEADXXX ,CXBSNS
PMT011037,IID100527,E2E045698,TX701427,9989.39,RUB,2009-09-30T22:01:51Z,Realbridge,3585712542614406,DO04 GE7Y 1965 0655 4210 1044 7095,013,Dell Bruntje,3572757625576845,COBACNSXXXX,CXPSNL
PMT559514,IID180790,E2E690340,TX251429,9999.58,CNY,2016-02-12T13:37:01Z,Oyoloo,3559720101935676,CY77 2087 2376 GNSJ YUMR MNZB EZYV,282,Felix Gladtbach,30408841610859,COBAAEADXXX ,CXPSNL
PMT081539,IID689401,E2E181682,TX444526,7897.36,CNY,2016-04-17T02:43:16Z,Skyndu,36693800452245,CY96 9429 8973 KA97 RKNE VO3T KIZ9,362,Trenna Gamett,5641829335345530,COBACNSXXXX,CXPSNL
PMT043179,IID875120,E2E587972,TX540524,9879.88,ISK,2012-07-05T07:08:02Z,Zooveo,3575383997823819,SI65 4787 5277 6833 362,270,Binky Henkmann,30161449015001,COBAAEADXXX ,CXPSNL
PMT116888,IID119358,E2E734634,TX391208,9989.12,SCR,2013-09-08T17:57:23Z,Youfeed,5476816954907716,FR75 8817 3190 37TO UKV6 BQN0 Y86,780,Rhody Grigorini,5602258502636439,COBAHKHXXXX,CXBSNS
PMT460854,IID260415,E2E526341,TX279748,9999.80,EUR,2017-08-01T06:49:58Z,Gigaclub,4905865623995770,LB85 0141 VBFR QBEH P2AS XW73 HO8S,840,Addie Larrad,5100177968527154,COBACNSXXXX,CXPSNL
PMT782542,IID278961,E2E179126,TX269208,9898.26,SEK,2012-02-11T03:59:13Z,Meezzy,3551126810317503,TR40 1141 6TSC FCX5 GFR8 3ORK LK,654,Ree Bound,6761270987618860,COBACNSXXXX,CXPSNL
PMT735752,IID669766,E2E700797,TX559836,5977.79,SEK,2013-10-12T17:07:31Z,Roomm,3545742914597953,RO53 ZEFE 9MWZ O1WV PYSA XIYW,299,Sarine Heinz,36282817979026,COBAHKHXXXX,CXPSNL
PMT653219,IID538866,E2E600895,TX660000,9979.80,SAR,2013-01-06T04:12:53Z,Skimia,6396767918984611,HR63 1062 9545 4003 4307 3,237,Terrell Mulqueen,3528418835871774,COBACNSXXXX,CXMRCH
PMT216504,IID474380,E2E948660,TX478584,9999.61,KMF,2016-03-23T04:06:12Z,Topicware,56022448211547507,FR44 5312 8420 87RX LMA2 IZSA V14,985,Amandy Ellingford,372301122706247,COBACNSXXXX,CXBSNS
PMT059671,IID974795,E2E629206,TX693648,5987.87,HRK,2009-08-19T08:51:08Z,Thoughtbeat,5602253278614454,FR07 2806 5045 77ON HTG5 2EFK P01,258,Cindi Hughlock,337941266992162,COBACNSXXXX,CXMRCH
PMT912011,IID998838,E2E160418,TX010397,9797.96,MXN,2018-03-03T01:03:46Z,Voonix,5010124846798549,HR26 5948 3421 2194 3088 1,325,Mose Folkerd,3536651174709193,COBASGSXXXX,CXPSNL
PMT681441,IID398849,E2E543791,TX158047,5898.34,UAH,2017-10-01T01:57:16Z,Meezzy,3570891550275164,DO18 2KG1 1151 0368 0512 6869 2167,991,Neddie Matkin,4175007265048443,COBAAEADXXX ,CXPSNL
PMT741107,IID091372,E2E107838,TX761000,9986.97,CNY,2010-05-23T01:21:44Z,Buzzbean,3539845085762203,BE70 2558 5500 8018,385,Shepard Brailsford,4917427552287434,COBAAEADXXX ,CXBSNS
PMT379003,IID516036,E2E372492,TX329314,9969.01,VND,2014-04-20T00:47:50Z,Wordtune,3534530895173511,BG45 CDYA 3958 138I IN0U QX,469,Ondrea Peak,5400221843011427,COBAHKHXXXX,CXMRCH
PMT360971,IID422358,E2E917867,TX299593,9999.91,PHP,2017-04-15T03:30:09Z,Zoombeat,3539807950537797,LU38 692L E4QZ OETY 0WSG,031,Willard Ketley,5010121655268127,COBAAEADXXX ,CXPSNL
PMT355394,IID421169,E2E100847,TX880582,9559.54,HNL,2010-12-13T19:35:24Z,Bubbletube,4844136403513058,HU81 8860 6792 9741 5496 7231 7804,588,Dewey Walpole,3581882170707980,COBAHKHXXXX,CXPSNL
PMT189338,IID125218,E2E124589,TX796564,9678.58,BRL,2016-08-26T10:09:51Z,Agimba,3585578813782614,CZ75 1371 3562 7952 0094 6528,039,Etta Looby,3560123519430041,COBAAEADXXX ,CXPSNL
PMT564060,IID134273,E2E269907,TX459507,8958.59,THB,2017-11-21T17:14:06Z,Geba,3538153547991739,HU14 6712 9678 4448 6646 0241 6728,612,Fraser Lamb,5100133781510802,COBASGSXXXX,CXBSNS
PMT231575,IID084174,E2E902455,TX724209,8796.69,EUR,2011-06-06T20:41:55Z,Quamba,4844541862890956,GI16 XWSA OCXP OBJT 1ES0 4GA,923,Ulberto Ucceli,3543581057114495,COBAAEADXXX ,CXPSNL
PMT597782,IID122407,E2E276499,TX883494,6867.67,ARS,2014-07-07T01:41:08Z,Kwinu,3579581022478006,PT90 0742 5047 4309 7909 2132 3,873,Hall Snazel,5481357530212738,COBAAEADXXX ,CXBSNS
PMT958175,IID796188,E2E750124,TX802130,7799.37,PHP,2011-11-19T03:15:31Z,Chatterbridge,3571251660871494,BR62 4614 1167 5370 0488 7005 158B F,186,Winfred Piggens,30069837235240,COBACNSXXXX,CXPSNL
PMT507621,IID955862,E2E159062,TX227244,8918.18,PHP,2011-02-16T18:09:07Z,Mymm,3572988025139971,FR32 1612 6151 71SE PDL6 IKRW K39,004,Jess Rutt,3548201076706503,COBAAEADXXX ,CXPSNL
PMT280658,IID332985,E2E683129,TX101861,7579.08,SEK,2013-08-24T13:46:26Z,Zoomcast,3554903480263259,GT03 RPCR OWHO 8104 W20S JAD3 KIPZ,974,Allie Morot,3587622318808298,COBAAEADXXX ,CXBSNS
PMT529256,IID124258,E2E431675,TX625238,4699.64,EUR,2009-05-30T21:22:29Z,Yacero,4026620792942077,CR13 2912 2432 5262 1878 6,960,Toddy Tomkins,5175206298059503,COBAAEADXXX ,CXMRCH
PMT089972,IID216348,E2E202589,TX798456,7999.83,PHP,2018-09-01T23:05:56Z,Browsedrive,3587639126746726,SI85 8934 3459 1741 050,786,Dode O'Scully,3586260931526681,COBAAEADXXX ,CXBSNS
PMT356845,IID207329,E2E342751,TX427203,8898.65,BRL,2011-02-18T05:05:51Z,Aimbu,56022546847493903,DE35 0887 9150 9442 2311 69,421,Stanislas MacFarlane,676782154746378385,COBASGSXXXX,CXPSNL
PMT956445,IID940258,E2E476386,TX710885,9949.77,USD,2010-05-26T06:26:43Z,Realblab,3586299143354334,NO33 3606 6436 820,699,Dina Wolledge,348930554205764,COBAAEADXXX ,CXBSNS
PMT675253,IID520576,E2E779290,TX249394,8999.28,BRL,2012-06-11T09:03:09Z,Vinder,3544725681424528,PS47 TSIO IFNK 2THN OCW5 LURL J2X9 D,625,Annadiana Faivre,561049429493353986,COBAAEADXXX ,CXBSNS
PMT479784,IID891037,E2E893398,TX196428,8499.56,IDR,2016-12-01T08:53:44Z,Ainyx,4017957396891917,HR14 6890 0451 1565 3458 6,830,Callean Greatex,6333841534678707530,COBAAEADXXX ,CXSALA
PMT023483,IID466584,E2E131977,TX526248,7997.31,CNY,2011-09-01T00:02:16Z,Edgeify,3572439039203775,PS50 YPJJ DDXS DUHX B5UN BRG9 1ZZS Y,255,Kendrick Johnson,201403529583281,COBAAEADXXX ,CXPSNL
PMT137975,IID942598,E2E462948,TX157246,8388.24,PLN,2014-04-09T22:28:16Z,Dabshots,3539722070571974,FR95 6485 3006 01UT SRER UQFO Y87,213,Artus Frampton,3576093594154729,COBAHKHXXXX,CXPSNL
PMT202060,IID976826,E2E064056,TX872026,9889.31,PAB,2010-10-28T02:19:49Z,Wordpedia,5641825388463610764,AE72 2243 9237 3003 1553 141,467,Lorie Northridge,589377370873358679,COBAAEADXXX ,CXPSNL
PMT288682,IID519090,E2E089405,TX851965,9898.60,TND,2012-08-30T23:46:27Z,Gigaclub,3570534054655057,FR74 0005 3357 38VV YTNH 9ZD4 H81,482,Ardys McGeown,0604646618947903306,COBASGSXXXX,CXPSNL
PMT892805,IID190307,E2E544982,TX687325,9978.76,PKR,2011-07-12T06:51:44Z,Linktype,201690109909577,PT69 6860 3536 0512 2051 3994 5,853,Marlane Purshouse,676769162382918734,COBAHKHXXXX,CXPSNL
PMT445261,IID280321,E2E980478,TX549194,9189.60,LKR,2010-08-30T08:03:33Z,Skilith,3552905152063448,FR73 2422 9094 49A3 2PF4 LX04 O51,158,Marcos Hallmark,6763616477541382696,COBAAEADXXX ,CXPSNL
PMT363481,IID221311,E2E395181,TX240366,8998.27,THB,2017-07-21T06:50:04Z,Quinu,6767529709131708,DE40 1305 5690 7704 3402 25,747,Joleen Tsar,5108759819766461,COBAAEADXXX ,CXMRCH
PMT925624,IID807451,E2E196252,TX186992,9879.18,PLN,2016-01-06T05:29:32Z,Gabtune,3539247255043367,MC12 3797 1950 55VQ ZZB1 UBCA Y54,012,Mycah Ambrogio,4405213246876850,COBAAEADXXX ,CXPSNL
PMT220913,IID523926,E2E519579,TX907375,6889.29,NGN,2018-07-21T23:14:35Z,Devcast,675951071953921862,VG58 MZYW 6691 9191 7066 4612,366,Reeva Pawelczyk,4905587134515513,COBAAEADXXX ,CXBSNS
PMT994420,IID848616,E2E299250,TX296643,9866.41,CZK,2009-04-13T15:52:26Z,Babbleset,5592066799419902,PK62 ERXL TYEQ K6OH 2F0W LTQP,894,Abbott Shawel,633365351715721340,COBAAEADXXX ,CXPSNL
PMT399754,IID148581,E2E255468,TX364180,7959.35,CZK,2017-12-14T15:53:53Z,Vipe,30264399224217,ES93 1726 8939 9281 8838 9203,694,Gabbie Kenworthey,5100149537023791,COBACNSXXXX,CXPSNL
PMT497114,IID816622,E2E795675,TX032969,7495.04,USD,2014-12-10T13:06:30Z,Blogpad,4175004586362975,CY29 3209 0540 GRRY 8FIZ CNWI LMRT,906,Ax Pratte,5602243735006139,COBAAEADXXX ,CXBSNS
PMT952695,IID632599,E2E048586,TX562071,8899.45,BRL,2012-05-11T16:56:46Z,Kayveo,374283032483802,FR16 9442 3302 8460 MZY8 ETDH W94,283,Arvie Wakley,3565641638980450,COBAAEADXXX ,CXBSNS
PMT096651,IID753186,E2E324269,TX482564,8959.34,TND,2012-10-01T13:29:29Z,Oozz,374283651246076,FR18 7900 6469 12FN BFTT GCQG 706,219,Charlena Sleeford,3550192479417506,COBACNSXXXX,CXMRCH
